HNetID,VIN,Stock #,Stock-Type,Year,Make,Model,Model-No,Model-Type,Transmission,Trim-Level,# of Doors,Mileage,# of Cyl,Engine,Drivetrain,Ext. Color,Int. Color,Invoice Price,Retail Price,Book Value,Selling Price,Entry Date,Certified,Description,Options,Wheelbase,Commercial
2111379,1G1PA5SG5F7217989,C46477,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,7,4,LWE/1.8L DOCHC,,GAR/BLACK GRANI,AFA/JET BLACK/M,19664.46,19920.00,,19920.00,03/10/15,,,GAR LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,2GNALAEK2F6367050,C47132,NEW,2015,CHEVROLET,Equinox,1LF26,UTILITY,AUTOMATIC,,,1,4,LEA/2.4L DOHC,,GWT/CHAMPAGNE S,AFH/JET BLACK,24709.40,25395.00,,25395.00,05/06/15,,,LEA MX0 NE1 VV4 ZZ1 ZZ2,,
2111379,3GCUKTEC9FG252074,C45954,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,GCE/DEEP RUBY M,H4S/SADDLE,51357.01,54050.00,,54050.00,01/16/15,,,CF5 C5Z GU6 L83 MYC NE1 PDT UF2 VV4 ZZ1 ZZ2,,C
2111379,2GNALBEK9F1159069,C46871,NEW,2015,CHEVROLET,Equinox,1LH26,UTILITY,AUTOMATIC,,,13,4,LEA/2.4L DOHC,,GBA/BLACK,AFJ/JET BLACK,26872.41,27670.00,,27670.00,04/14/15,,,LEA MX0 NE1 PDD VV4 ZZ1 ZZ2,,
2111379,1GCVKREC8FZ279807,C46609,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,14,8,L83/5.3L ECOTEC,,GXG/TUNGSTEN ME,H0U/JET BLACK,41080.01,43360.00,,43360.00,03/18/15,,,C5Z GU6 IO6 L83 MYC NE1 PCM PEB R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,1GC1KVEG6FF529542,C45430,NEW,2015,CHEVROLET,Silverado 2500,CK25743,PICKUP,AUTOMATIC,,,16,8,L96/VORTEC 6.0L,,G7J/RAINFOREST,H0U/JET BLACK,45812.27,47910.00,,47910.00,10/21/14,,,AVF GEH G7J L96 MYD NE1 PCM U01 VV4 VYU Z82 ZZ1 ZZ2,,C
2111379,1GNSKBKC9FR669384,C47002,NEW,2015,CHEVROLET,Tahoe,CK15706,UTILITY,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GBA/BLACK,H2U/JET BLACK,53470.26,56195.00,,56195.00,04/24/15,,,AVF IO6 L83 MYC NE1 VV4 ZZ1 ZZ2,,
2111379,1GC1KWEGXFF596960,C46740,NEW,2015,CHEVROLET,Silverado 2500,CK25743,PICKUP,AUTOMATIC,,,22,8,L96/6.0L VORTEC,,GBA/BLACK,H3B/JET BLACK,52422.77,55330.00,,55330.00,03/31/15,,,AN3 AVF CGN DQS GEH IO6 KB6 K4B L96 MYD NE1 PDF QFC R7I S90 U01 VV4 VYU Y65 ZZ1 ZZ2,,C
2111379,2GNALBEK2F6367636,C47133,NEW,2015,CHEVROLET,Equinox,1LH26,UTILITY,AUTOMATIC,,,1,4,LEA/2.4L ECOTEC,,GXG/TUNGSTEN ME,AFJ/JET BLACK,26872.41,27670.00,,27670.00,05/06/15,,,LEA MX0 NE1 PDD VV4 ZZ1 ZZ2,,
2111379,3GCUKSEC5FG253118,C45955,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,CBA/BLACK,H3B/JET BLACK,48712.51,51430.00,,51430.00,01/16/15,,,AN3 CF5 C5Z GU6 IO6 JL1 KB6 L83 MYC NE1 PDF PEB QSS UF2 VV4 Y65 1SZ ZZ1 ZZ2,,C
2111379,1G1RC6E46FU138522,C47003,NEW,2015,CHEVROLET,Volt,1RC68,HYBRID,AUTOMATIC,,,1,4,LUU/1.4 RANGE,,GAN/SILVER ICE,AFA/JET BLACK,34533.12,35170.00,,35170.00,04/24/15,,,LUU NE1 PCV ZZ1 ZZ2,,
2111379,3GCUKSEC5FG234083,C45824,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,GBN/WHITE DIAMO,H3A/COCOA DUNE,50839.50,53755.00,,53755.00,12/19/14,,,AN3 CF5 C5Z GBN GU6 IO6 JL1 KB6 L83 MYC NE1 PDF RC7 RD2 VV4 Y65 ZZ1 ZZ2,,C
2111379,2G1115SL6E9215684,C42942,NEW,2014,IMPALA,CHEVROLET,1GY69,SEDAN,AUTOMATIC,,,10,4,LKW/ECOTEC 2.5,,GWT/CHAMPAGNE,H0X/JET BLACK,29340.25,31140.00,,31140.00,11/26/13,,,LKW MH7 NE1 PCP VAV VLI W2D ZZ1 ZZ2,,
2111379,1GNSKAEC2FR647457,C46741,NEW,2015,CHEVROLET,Tahoe,CK15706,UTILITY,AUTOMATIC,,,8,8,L83/5.3 VORTEC,,GXG/TUNGSTEN ME,H0U/JET BLACK,48440.00,50895.00,,50895.00,03/31/15,,,AVF AZ3 L83 MYC NE1 NHT ZZ1 ZZ2,,
2111379,1G1RD6E48FU123288,C46217,NEW,2015,CHEVROLET,Volt,1RC68,HYBRID,AUTOMATIC,,,2,4,LUU/1.4L RANGE,,GBA/BLACK,AFI/JET BLACK/L,37201.61,38135.00,,38135.00,02/18/15,,,LUU NE1 PCQ PCV PCY V7X ZZ1 ZZ2,,
2111379,1GCHTAEA3F1219281,C47134,NEW,2015,CHEVROLET,Colorado,12M53,PICKUP,AUTOMATIC,,,1,4,LCV/2.5L DOHC,,GAZ/SUMMIT WHIT,H2R/JET BLACK/D,28063.44,28850.00,,28850.00,05/07/15,,,G80 IO4 LCV MYB NE1 PCN ZZ1 ZZ2,,C
2111379,2GNFLEEK0F6343195,C46872,NEW,2015,CHEVROLET,Equinox,1LG26,UTILITY,AUTOMATIC,,,9,4,LEA/2.4L DOHC,,G1M/BLUE VELVET,AFH/JET BLACK,26406.90,27145.00,,27145.00,04/14/15,,,LEA MX0 NE1 VV4 ZZ1 ZZ2,,
2111379,2GNFLEEK8F6234550,C45693,NEW,2015,CHEVROLET,Equinox,1LG26,UTILITY,AUTOMATIC,,,13,4,LEA/2.4L DOHC,,BLUE/BLUE,AFH/JET BLACK,26406.90,27145.00,,27145.00,12/08/14,,,LEA MX0 NE1 VV4 ZZ1 ZZ2,,
2111379,3GCUKSEC9FG253073,C45956,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,GBA/BLACK,H3B/JET BLACK,48712.51,51430.00,,51430.00,01/16/15,,,AN3 CF5 C5Z GU6 IO6 JL1 KB6 L83 MYC NE1 PDF PEB QSS UF2 VV4 Y65 1SZ ZZ1 ZZ2,,C
2111379,1GCVKSEC9FZ261954,C46349,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,G1C/SLATE GREY,H3B/JET BLACK,46806.50,49405.00,,49405.00,02/26/15,,,AN3 C5Z GU6 IO6 JL1 KB6 L83 MYC NE1 PDF RC7 RD2 VV4 Y65 ZZ1 ZZ2,,C
2111379,2GNALAEK8F1162295,C47004,NEW,2015,CHEVROLET,Equinox,1LF26,UTILITY,AUTOMATIC,,,7,4,LEA/2.4L DOHC,,GBA/BLACK,AFH/JET BLACK,24709.40,25395.00,,25395.00,04/24/15,,,LEA MX0 NE1 VV4,,
2111379,3GCUKRECXFG308946,C46480,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,3,8,L83/5.3L ECOTEC,,G1K/DEEP OCEAN,H1Y/JET BLACK,45273.00,47875.00,,47875.00,03/10/15,,,AZ3 C5Z GU6 G1K IO6 L83 MYC NE1 PCW PDU PZX RBX VV4 1SZ ZZ1 ZZ2,,C
2111379,1GCUKREC3FF202422,C47135,NEW,2015,CHEVROLET,Silverado 1500,CK15743,PICKUP,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GCE/DEEP RUBY M,H0U/JET BLACK,43426.53,46090.00,,46090.00,05/07/15,,,C5Z GU6 IO6 L83 MYC NE1 PDU PZX RBX VV4 1SZ ZZ1 ZZ2,,C
2111379,1GNKVJKD2FJ294737,C46350,NEW,2015,CHEVROLET,Traverse,1,UTILITY,AUTOMATIC,,,2,6,LLT/3.6L,,98U/WHITE DIAMO,0I3/EBONY/SADDL,47031.11,48600.00,,49175.00,02/26/15,,,C3U LLT M7X NE1 UE1 U42 98U ZZ1 ZZ2,,
2111379,1GC1KVEG4FF607705,C47005,NEW,2015,CHEVROLET,Silverado 2500,CK25743,PICKUP,AUTOMATIC,,,1,8,L96/6.0L VORTEC,,GXG/TUNGSTEN ME,H0U/JET BLACK,47165.00,49765.00,,49765.00,04/24/15,,,AVF DPN GEH IO6 K4B L96 MYD NE1 PCM PHF QGM U01 VV4 VYU Z82 ZZ1 ZZ2,,C
2111379,1GNSKCKC5FR646416,C46743,NEW,2015,CHEVROLET,Tahoe,CK15706,UTILITY,AUTOMATIC,,,8,8,L83/5.3L ECOTEC,,GXG/TUNGSTEN ME,H2X/JET BLACK,66666.26,70325.00,,70325.00,03/31/15,,,AVF L83 MYC NE1 NHT PCJ SGF UTT VV4 Y66 1SZ ZZ1 ZZ2,,
2111379,1GCUKREC4FF202400,C47136,NEW,2015,CHEVROLET,Silverado 1500,CK15743,PICKUP,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GBA/BLACK,H0U/JET BLACK,43426.53,46090.00,,46090.00,05/07/15,,,C5Z GU6 IO6 L83 MYC NE1 PDU PZX RBX VV4 1SZ ZZ1 ZZ2,,C
2111379,KL7CJKSB8FB094921,C46219,NEW,2015,CHEVROLET,TRAX,1JU76,UTILITY,AUTOMATIC,,,2,4,LUV/1.4L ECOTEC,,GAR/BLACK GRANI,AFJ/JET BLACK,20845.11,21220.00,,21220.00,02/18/15,,,GAR LUV MH8 NE1 VV4 ZZ1 ZZ2,,
2111379,3GCUKREC3FG346258,C46874,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GBA/BLACK,H0U/JET BLACK,44361.01,46840.00,,46840.00,04/14/15,,,C5Z GU6 IO6 L83 MYC NE1 PCM PEB VV4 1SZ ZZ1 ZZ2,,C
2111379,1GNFLEEK3FZ128916,C46612,NEW,2015,CHEVROLET,Equinox,1LG26,UTILITY,AUTOMATIC,,,7,4,LEA/2.4L DOHC,,SILVER/SILVER,AFH/JET BLACK,26676.90,27445.00,,27445.00,03/18/15,,,LEA MX0 NE1 VQG VV4 ZZ1 ZZ2,,
2111379,1GC1KWE83FF610819,C47006,NEW,2015,CHEVROLET,Silverado 2500,CK25743,PICKUP,AUTOMATIC,,,1,8,LML/6.6L DIESEL,,GBA/BLACK,H3B/JET BLACK,58596.27,63670.00,,62170.00,04/24/15,,,AN3 AVF C7A DQS GT4 KB6 K05 LML MW7 NE1 PCH QFC R7I S90 UVD U01 VV4 VYU V10 Y65 ZZ1 ZZ2,,C
2111379,1G1PA5SG3F7225184,C46613,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,12,4,LWE/1.8L DOCHC,,GXH/BLUE RAY ME,AFB/JET BLACK/M,19461.95,19695.00,,19695.00,03/18/15,,,LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,1G1PA5SG2F7208733,C46351,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,8,8,LWE/1.8L DOCHC,,GAN/SILVER ICE,AFB/JET BLACK/M,19461.95,19695.00,,19695.00,02/26/15,,,LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,1GCVKREC9FZ320607,C47137,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GXG/TUNGSTEN ME,H0U/JET BLACK,41433.33,43930.00,,43930.00,05/07/15,,,C5Z GU4 IO6 KA1 L83 MYC NE1 PDU VV4 1SZ ZZ1 ZZ2,,C
2111379,1GCVKREC3FZ301244,C46875,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,GBE/DEEP RUBY M,H0U/JET BLACK,41472.01,43680.00,,43680.00,04/14/15,,,C5Z GU4 IO6 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,1GC2KVEGXFZ534083,C47007,NEW,2015,CHEVROLET,Silverado 2500,CK25753,PICKUP,AUTOMATIC,,,1,8,L96/6.0L VORTEC,,GBA/BLACK,H0U/JET BLACK,45459.77,47970.00,,47970.00,04/24/15,,,AVF DPN GEH IO6 K4B L96 MYD NE1 PCM PHF QGM U01 VV4 VYU Z82 ZZ1 ZZ2,,C
2111379,1GCVKPEC5FZ272222,C46483,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,GAZ/SUMMIT WHIT,H2R/JET BLACK/D,34626.85,37900.00,,37900.00,03/10/15,,,B30 C5Z GU6 L83 MYC NE1 ST8 VV4 1SZ ZZ1 ZZ2,,C
2111379,1GNSKJKC5FR679663,C47138,NEW,2015,CHEVROLET,Suburban,CK15906,UTILITY,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GBA/BLACK,H2U/JET BLACK,62440.81,66285.00,,66285.00,05/07/15,,,AVF C6H L83 MYC NE1 PCJ PCK UTT VPV VV4 Z71 1SZ ZZ1 ZZ2,,
2111379,1G1RC6E46FU119873,C45959,NEW,2015,CHEVROLET,Volt,1RC68,HYBRID,AUTOMATIC,,,2,4,LUU/1.4L RANGE,,GAN/SILVER ICE,AFA/JET BLACK,35230.61,35945.00,,35945.00,01/19/15,,,KA1 LUU NE1 PCV V7X ZZ1 ZZ2,,
2111379,1GCVKREC0FZ255758,C46221,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,G7J/RAINFOREST,H0U/JET BLACK,41486.63,42660.00,,42660.00,02/18/15,,,C5Z GU4 G7J IO6 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,2GNFLGEK4F6344877,C46876,NEW,2015,CHEVROLET,Equinox,1LK26,UTILITY,AUTOMATIC,,,7,4,LEA/2.4L DOHC,,GBA/BLACK,AFL/JET BLACKL,32188.40,33285.00,,33285.00,04/14/15,,,AFL CF5 LEA MX0 NE1 UHQ VV4 ZZ1 ZZ2,,
2111379,1G1PC5SB2F7225482,C46614,NEW,2015,CHEVROLET,Cruze,1PX69,SEDAN,AUTOMATIC,,,2,4,LUV/1.4L ECOTEC,,G7J/RAINFOREST,AFF/JET BLACK,20860.61,21245.00,,21245.00,03/18/15,,,G7J LUV MH8 NE1 VV4 ZZ1 ZZ2,,
2111379,1G1PC5SB7F7208600,C46352,NEW,2015,CHEVROLET,Cruze,1PX69,SEDAN,AUTOMATIC,,,2,4,LUV/1.4L ECOTEC,,G1F/AUTUMN BRON,AFF/JET BLACK,20860.61,21245.00,,21245.00,02/26/15,,,G1F LUV MH8 NE1 VV4 ZZ1 ZZ2,,
2111379,1GB2KUEG6FZ526254,C46746,NEW,2015,CHEVROLET,Silverado 2500,CK25953,PICKUP,AUTOMATIC,,,1,8,L96/6.0L VORTEC,,GAZ/SUMMIT WHIT,H2Q/JET BLACK/D,37988.80,40385.00,,40385.00,04/01/15,,,AVF DPN GEH JL1 L96 MYD NE1 PCM QXT VYU ZW9 ZXT,,C
2111379,2GNALAEK3F6368854,C47139,NEW,2015,CHEVROLET,Equinox,1LF26,UTILITY,AUTOMATIC,,,1,4,LEA/2.4L DOHC,,G1M/BLUE VELVET,AFH/JET BLACK,24536.80,25395.00,,25395.00,05/07/15,,,LEA MX0 NE1 VV4 ZZ1 ZZ2,,
2111379,2G1FA1E39F9139115,C45174,NEW,2015,CHEVROLET,CAMARO,1EE37,COUPE,MANUAL,,,2,6,LFX/3.6L SIDI,,GBA/BLACK,AFA/BLACK,24275.92,24700.00,,24700.00,09/22/14,,,LFX MN6 NE1 UE1 ZZ1 ZZ2,,
2111379,1G11B5SL4FF278031,C46615,NEW,2015,CHEVROLET,MALIBU,1GB69,SEDAN,AUTOMATIC,,,9,4,LKW/2.5L ECOTEC,,GAR/BLACK GRANI,AFC/JET BLACK,23453.04,23790.00,,23790.00,03/18/15,,,GAR LKW MNH NE1 PCR VV4 ZZ1 ZZ2,,
2111379,3GCUKRECXFG253947,C45960,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,2,8,L83/5.3L ECOTEC,,GAN/SILVER ICE,H0U/JET BLACK,43630.51,46050.00,,46050.00,01/19/15,,,C5Z GU6 IO6 L83 MYC NE1 PCM PEB VV4 1SZ ZZ1 ZZ2,,C
2111379,3GCUKREC2FG346705,C46877,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,G1K/DEEP OCEAN,H0U/JET BLACK,44806.50,47335.00,,47335.00,04/14/15,,,C5Z GU6 G1K IO6 L83 MYC NE1 PCM PEB VV4 1SZ ZZ1 ZZ2,,C
2111379,1G1RD6E44FU138760,C47008,NEW,2015,CHEVROLET,Volt,1RC68,HATCHBACK,AUTOMATIC,,,1,4,LUU/RANGE EXTEN,,GAN/SILVER ICE,AFI/JET BLACK,37737.12,38730.00,,38730.00,04/27/15,,,LUU NE1 PCQ PCV PCY V7X V7Y ZZ1 ZZ2,,
2111379,1GCVKSEC5FZ291324,C46747,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,12,8,L83/5.3L ECOTEC,,GXG/TUNGSTEN ME,H3B/JET BLACK,45426.51,47910.00,,47910.00,04/01/15,,,AN3 C5Z GU6 IO6 KB6 L83 MYC NE1 PDF PEB QSS UF2 VV4 Y65 1SZ ZZ1 ZZ2,,C
2111379,1GNKVGKD1FJ304614,C46485,NEW,2015,CHEVROLET,Traverse,CV14526,UTILITY,AUTOMATIC,,,7,6,LLT/3.6L,,G1M/BLUE VELVET,19C/EBONY,36991.66,38165.00,,38165.00,03/10/15,,,ABB LLT M7X NE1 PDU UE1 ZZ1 ZZ2,,
2111379,2GNFLGEK0F6368013,C47140,NEW,2015,CHEVROLET,Equinox,1LK26,UTILITY,AUTOMATIC,,,1,4,LEA/2.4L DOHC,,G1M/BLUE VELVET,AFL/JET BLACK,31976.35,33285.00,,33285.00,05/07/15,,,AFL CF5 LEA MX0 UHQ VV4 ZZ1 ZZ2,,
2111379,1GCVKPEC9FZ302080,C46878,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,6,8,L83/5.3L ECOTEC,,G1K/DEEP OCEAN,H2R/JET BLACK/D,37302.47,38460.00,,38460.00,04/15/15,,,B30 C5Z GU6 G1K L83 MYC NE1 ST8 VV4 1SZ ZZ1 ZZ2,,C
2111379,2G1FB1E33F9140032,C45175,NEW,2015,CHEVROLET,CAMARO,1EN37,COUPE,AUTOMATIC,,,2,6,LFX/3.6L SIDI,,G1M/BLUE VELVET,AFA/BLACK,25687.12,26140.00,,26140.00,09/22/14,,,LFX MX0 NE1 UE1 ZZ1 ZZ2,,
2111379,1G11B5SL9FF277909,C46616,NEW,2015,CHEVROLET,MALIBU,1GB69,SEDAN,AUTOMATIC,,,8,4,LKW/2.5L ECOTEC,,GAN/SILVER ICE,AFC/JET BLACK/T,23819.03,23565.00,,23656.00,03/18/15,,,LKW MNH NE1 PCR VV4 ZZ1 ZZ2,,
2111379,3GCUKREC3FG253708,C45961,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,2,8,L83,,GAZ/SUMMIT WHIT,H0U,43630.51,46050.00,,46050.00,01/19/15,,,C5Z GU6 IO6 L83 MYC NE1 PCM PEB VV4 1SZ ZZ1 ZZ2,,C
2111379,1G1PA5SG4F7208894,C46354,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,10,4,LWE/1.8L DOCHC,,GAN/SILVER ICE,AFB/JET BLACK/M,19461.95,19695.00,,19695.00,02/26/15,,,LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,1G1YN3D68F5606218,C47009,NEW,2015,CHEVROLET,CORVETTE STINGRAY,1YZ67,CONVERTABLE,MANUAL,,,1,8,LT4/6.2L SUPER,,G7H/LAGUNA BLUE,121/DARK GRAY,80828.66,87280.00,,87280.00,04/27/15,,,G7H LT4 MEK NE1 Q6U UQT 41T ZZ1 ZZ2,,
2111379,KL7CJRSB0FB087373,C46092,NEW,2015,CHEVROLET,TRAX,1JS76,UTILITY,AUTOMATIC,,,2,4,LUV/1.4L ECOTEC,,G6V/ORANGE ROCK,AEV/JET BLACK/B,26096.61,26715.00,,26715.00,02/06/15,,,LUV MHB NE1 PCJ PDB VV4 1SZ ZZ1 ZZ2,,
2111379,1G1PA5SG5F7215420,C46486,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,7,4,LWE/1.8L DOCHC,,GAN/SILVER ICE,AFB/JET BLACK/M,19461.95,19695.00,,19695.00,03/10/15,,,LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,2GNFLGEK5F6369030,C47141,NEW,2015,CHEVROLET,Equinox,1LK26,UTILITY,AUTOMATIC,,,1,4,LEA/2.4L DOHC,,GBE/CRYSTAL RED,AFL/JET BLACK/L,32329.88,33680.00,,33680.00,05/07/15,,,AFL CF5 GBE LEA MX0 NE1 UHQ VV4 ZZ1 ZZ2,,
2111379,1GCVKREC0FZ302092,C46879,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,7,8,L83/5.3L ECOTEC,,GCE/DEEP RUBY M,H0U/JET BLACK,41472.01,43680.00,,43680.00,04/15/15,,,C5Z GU4 IO6 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,3GCUKSEC5FG253765,C45962,NEW,2015,CHEVROLET,Silverado 1500,CK15543,PICKUP,AUTOMATIC,,,5,8,L83/5.3L ECOTEC,,GXG/TUNGSTEN ME,H3B/JET BLACK,49435.01,51200.00,,51430.00,01/19/15,,,AN3 CF5 C5Z GU6 IO6 KB6 L83 MYC NE1 PDF PEB QSS UF2 VV4 Y65 1SZ ZZ1 ZZ2,,C
2111379,1G1PA5SG9F7208910,C46355,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,10,4,LWE/1.8L DOCHC,,G7C/RED HOT,AFB/JET BLACK/M,19461.95,19695.00,,19695.00,02/26/15,,,LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,2GNFLEEK6F6321797,C46617,NEW,2015,CHEVROLET,Equinox,1LG26,UTILITY,AUTOMATIC,,,2,4,LEA/2.4L DOHC,,GBA/BLACK,AFH/JET BLACK,26676.90,27445.00,,27445.00,03/18/15,,,LEA MX0 NE1 VQG VV4 ZZ1 ZZ2,,
2111379,1G1PA5SG1F7237835,C46748,NEW,2015,CHEVROLET,Cruze,1PL69,SEDAN,AUTOMATIC,,,6,4,LWE/1.8L DOCHC,,GAZ/SUMMIT WHIT,AFB/JET BLACK/M,19461.95,19695.00,,19695.00,04/01/15,,,LWE MH9 NE1 VV4 ZZ1 ZZ2,,
2111379,1GC1KVEG4FF610944,C47010,NEW,2015,CHEVROLET,Silverado 2500,CK25743,PICKUP,AUTOMATIC,,,1,8,L96/VORTEC 6.0L,,GXG/TUNGSTEN ME,H0U/JET BLACK,47389.10,50015.00,,50015.00,04/27/15,,,AVF DPN GEH IO6 KA1 K4B L96 MYD NE1 PCM PHF QGM U01 VV4 VYU Z82 ZZ1 ZZ2,,C
2111379,1GB3KYCG2FF504879,M20995,NEW,2015,CHEVROLET,SILVERADO 3500,CK36403,CB,MANUAL,,2,10,8,L96 VORTEC 6.0L VVT V8 SFI,,WHITE/WHITE,H2R/JET BLACK,13038.10,38265.00,,38265.00,01/14/15,,,AVF BJA IO4 JL1 L96 MYD NE1 QZT VYU 9E5,,C
2111379,1GNSKJKC1FR682124,C47142,NEW,2015,CHEVROLET,Suburban,CK15906,UTILITY,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GBA/BLACK,H2U/JET BLACK,55696.76,58895.00,,58895.00,05/07/15,,,AVF C6H IO6 L83 MYC NE1 VV4 ZZ1 ZZ2,,
2111379,1GCVKREC1FZ301405,C46880,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,7,8,L83/5.3L ECOTEC,,GCE/DEEP RUBY M,H0U/JET BLACK,40865.51,43100.00,,43100.00,04/15/15,,,C5Z GU4 IO6 L83 MYC NE1 PDU PZX QXN R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,1G1PC5SBXF7237802,C46749,NEW,2015,CHEVROLET,Cruze,1PX69,SEDAN,AUTOMATIC,,,10,4,LUV/1.4L ECOTEC,,GXG/TUNGSTEN ME,AFF/JET BLACK,21180.12,21600.00,,21600.00,04/01/15,,,LUV MH8 NE1 PDB VV4 ZZ1 ZZ2,,
2111379,1GCVKSEC4FZ263417,C46356,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,1,8,L83/5.3L ECOTEC,,GXG/TUNGSTEN ME,H3B/JET BLACK,46806.50,49405.00,,49405.00,02/27/15,,,AN3 C5Z GU6 IO6 JL1 KB6 L83 MYC NE1 PDF RC7 RD2 VV4 Y65 ZZ1 ZZ2,,C
2111379,1G11B5SL8FF271406,C46487,NEW,2015,CHEVROLET,MALIBU,1GB69,SEDAN,AUTOMATIC,,,9,4,LKW/2.5L DOHC,,GWY/ATLANTIS BL,AFC/JET BLACK/T,23250.53,23565.00,,23565.00,03/10/15,,,LKW MNH NE1 PCR VV4 ZZ1 ZZ2,,
2111379,1GC1KWEG4FF611002,C47011,NEW,2015,CHEVROLET,Silverado 2500,CK25743,PICKUP,AUTOMATIC,,,1,8,L96/VORTEC 6.0L,,G1C/SLATE GRAY,H3B/JET BLACK,52462.76,55355.00,,55355.00,04/27/15,,,AN3 AVF DQS GEH IO6 KB6 K4B L96 MYD NE1 PDF QFC R7I S9O UVD U01 VV4 VYU Y65 ZZ1 ZZ2,,C
2111379,1GCVKREC6FZ220699,C45832,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,MANUAL,,,1,8,L83,,GBA/BLACK,H0U/JET BALCK,39559.01,41670.00,,41670.00,12/22/14,,,C5Z GU4 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,1GCVKREC5FZ280168,C46619,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,8,8,L83/5.3L ECOTEC,,G1K/DEEP OCEAN,H0U/JET BLACK,41525.50,43855.00,,43855.00,03/18/15,,,C5Z GU6 G1K IO6 L83 MYC NE1 PCM PEB R7Q VV4 1SZ ZZ1 ZZ2,,C
2111379,1GCVKREC7FZ301389,C46881,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PICKUP,AUTOMATIC,,,6,8,L83/5.3L ECOTEC,,GCE/DEEP RUBY M,H0U/JET BLACK,40865.51,43100.00,,43100.00,04/15/15,,,C5Z GU4 IO6 L83 MYC NE1 PDU PZX QXN R7Q VV4 1SZ ZZ1 ZZ2,,C
